Time (s),Frequency (Hz)
3.6699999999999657,49500.0
3.6799999999999655,49500.0
3.6899999999999653,49500.0
3.699999999999965,49600.0
3.709999999999965,49500.0
3.7199999999999647,49500.0
3.7299999999999645,49500.0
3.7399999999999642,49600.0
3.749999999999964,49500.0
3.759999999999964,49500.0
3.7699999999999636,49500.0
3.7799999999999634,49600.0
3.789999999999963,49500.0
3.799999999999963,49500.0
3.8099999999999627,49500.0
3.8199999999999625,49600.0
3.8299999999999623,49500.0
3.839999999999962,49500.0
3.849999999999962,49500.0
3.8599999999999617,49600.0
3.8699999999999615,49500.0
3.8799999999999613,49500.0
3.889999999999961,49500.0
3.899999999999961,49600.0
3.9099999999999606,49500.0
3.9199999999999604,49500.0
3.92999999999996,49500.0
3.93999999999996,49600.0
3.9499999999999598,49500.0
3.9599999999999596,49500.0
3.9699999999999593,49600.0
3.979999999999959,49500.0
3.989999999999959,49500.0
3.9999999999999587,49500.0
4.009999999999959,49500.0
4.019999999999959,49600.0
4.0299999999999585,49500.0
4.039999999999958,49500.0
4.049999999999958,49600.0
4.059999999999958,49500.0
4.069999999999958,49500.0
4.079999999999957,49500.0
4.089999999999957,49600.0
4.099999999999957,49500.0
4.109999999999957,49500.0
4.119999999999957,49500.0
4.129999999999956,49600.0
4.139999999999956,49500.0
4.149999999999956,49500.0
4.159999999999956,49500.0
4.1699999999999555,49500.0
4.179999999999955,49600.0
4.189999999999955,49500.0
4.199999999999955,49500.0
4.209999999999955,49600.0
4.2199999999999545,49500.0
4.229999999999954,49500.0
4.239999999999954,49500.0
4.249999999999954,49600.0
4.259999999999954,49500.0
4.269999999999953,49500.0
4.279999999999953,49500.0
4.289999999999953,49600.0
4.299999999999953,49500.0
4.3099999999999525,49500.0
4.319999999999952,49500.0
4.329999999999952,49600.0
4.339999999999952,49500.0
4.349999999999952,49500.0
4.3599999999999515,49500.0
4.369999999999951,49200.0
4.379999999999951,49200.0
4.389999999999951,49200.0
4.399999999999951,49200.0
4.40999999999995,49200.0
4.41999999999995,49200.0
4.42999999999995,49200.0
4.43999999999995,49200.0
4.4499999999999496,49200.0
4.459999999999949,49200.0
4.469999999999949,49200.0
