Time (s),Frequency (Hz)
5.37999999999993,48100.0
5.3899999999999295,48100.0
5.399999999999929,48100.0
5.409999999999929,48200.0
5.419999999999929,48100.0
5.429999999999929,48100.0
5.4399999999999284,48200.0
5.449999999999928,48100.0
5.459999999999928,48100.0
5.469999999999928,48100.0
5.479999999999928,48200.0
5.489999999999927,48100.0
5.499999999999927,48100.0
5.509999999999927,48200.0
5.519999999999927,48100.0
5.5299999999999265,48100.0
5.539999999999926,48100.0
5.549999999999926,48200.0
5.559999999999926,48100.0
5.569999999999926,48100.0
5.5799999999999255,48100.0
5.589999999999925,48200.0
5.599999999999925,48100.0
5.609999999999925,48100.0
5.619999999999925,48100.0
5.629999999999924,48200.0
5.639999999999924,48100.0
5.649999999999924,48100.0
5.659999999999924,48200.0
5.6699999999999235,47700.0
5.679999999999923,47700.0
5.689999999999923,47800.0
5.699999999999923,47700.0
5.709999999999923,47700.0
5.7199999999999225,47700.0
5.729999999999922,47700.0
5.739999999999922,47700.0
5.749999999999922,47800.0
5.759999999999922,47700.0
5.769999999999921,47700.0
5.779999999999921,47700.0
5.789999999999921,47700.0
5.799999999999921,47700.0
5.809999999999921,47800.0
5.81999999999992,47700.0
5.82999999999992,47700.0
5.83999999999992,47700.0
5.84999999999992,47800.0
5.8599999999999195,47700.0
5.869999999999919,47700.0
5.879999999999919,47700.0
5.889999999999919,47700.0
5.899999999999919,47800.0
5.909999999999918,47700.0
5.919999999999918,47700.0
5.929999999999918,47700.0
5.939999999999918,47700.0
5.949999999999918,47700.0
5.959999999999917,47800.0
5.969999999999917,47700.0
5.979999999999917,47700.0
5.989999999999917,47700.0
5.9999999999999165,47700.0
6.009999999999916,47800.0
6.019999999999916,47700.0
6.029999999999916,47700.0
6.039999999999916,47700.0
6.0499999999999154,47700.0
6.059999999999915,47800.0
6.069999999999915,47700.0
6.079999999999915,47700.0
6.089999999999915,47700.0
6.099999999999914,47700.0
6.109999999999914,47800.0
6.119999999999914,47700.0
6.129999999999914,47700.0
6.1399999999999135,47700.0
6.149999999999913,47700.0
6.159999999999913,47800.0
6.169999999999913,47700.0
6.179999999999913,47700.0
6.1899999999999125,47700.0
6.199999999999912,47700.0
6.209999999999912,47800.0
6.219999999999912,47700.0
6.229999999999912,47700.0
6.239999999999911,47700.0
6.249999999999911,47700.0
6.259999999999911,47800.0
6.269999999999911,47700.0
6.2799999999999105,47700.0
6.28999999999991,47700.0
6.29999999999991,47700.0
6.30999999999991,47800.0
6.31999999999991,47700.0
6.3299999999999095,47700.0
6.339999999999909,47700.0
6.349999999999909,47700.0
6.359999999999909,47800.0
6.369999999999909,47700.0
6.379999999999908,47700.0
6.389999999999908,47700.0
6.399999999999908,47700.0
6.409999999999908,47800.0
6.419999999999908,47700.0
6.429999999999907,47700.0
6.439999999999907,47700.0
6.449999999999907,47700.0
6.459999999999907,47800.0
6.4699999999999065,47700.0
6.479999999999906,47700.0
6.489999999999906,47700.0
6.499999999999906,47700.0
6.509999999999906,47800.0
6.519999999999905,47700.0
6.529999999999905,47700.0
6.539999999999905,47700.0
6.549999999999905,47700.0
6.559999999999905,47800.0
6.569999999999904,47700.0
6.579999999999904,47700.0
6.589999999999904,47700.0
6.599999999999904,47700.0
6.6099999999999035,47800.0
6.619999999999903,47700.0
6.629999999999903,47700.0
6.639999999999903,47700.0
6.649999999999903,47700.0
6.659999999999902,47800.0
6.669999999999902,47700.0
6.679999999999902,47700.0
6.689999999999902,47700.0
6.699999999999902,47700.0
6.709999999999901,47800.0
6.719999999999901,47700.0
6.729999999999901,47700.0
6.739999999999901,47700.0
6.7499999999999005,47700.0
6.7599999999999,47800.0
6.7699999999999,47700.0
6.7799999999999,47700.0
6.7899999999999,47700.0
6.7999999999998995,47700.0
6.809999999999899,47800.0
6.819999999999899,47700.0
6.829999999999899,47700.0
6.839999999999899,47700.0
6.849999999999898,47700.0
6.859999999999898,47800.0
6.869999999999898,47700.0
6.879999999999898,47700.0
6.8899999999998975,47700.0
6.899999999999897,47700.0
6.909999999999897,47800.0
6.919999999999897,47700.0
6.929999999999897,47700.0
6.9399999999998965,47700.0
6.949999999999896,47700.0
6.959999999999896,47800.0
6.969999999999896,47700.0
6.979999999999896,47700.0
6.989999999999895,47700.0
6.999999999999895,47800.0
7.009999999999895,47700.0
7.019999999999895,47700.0
7.0299999999998946,47700.0
7.039999999999894,47700.0
7.049999999999894,47700.0
7.059999999999894,47800.0
7.069999999999894,47700.0
7.0799999999998935,47700.0
7.089999999999893,47700.0
7.099999999999893,47800.0
7.109999999999893,47700.0
7.119999999999893,47700.0
7.129999999999892,47700.0
7.139999999999892,47700.0
7.149999999999892,47700.0
7.159999999999892,47800.0
7.169999999999892,47700.0
7.179999999999891,47700.0
7.189999999999891,47700.0
7.199999999999891,47800.0
7.209999999999891,47700.0
7.2199999999998905,47700.0
7.22999999999989,47700.0
7.23999999999989,47700.0
7.24999999999989,47800.0
7.25999999999989,47700.0
7.269999999999889,47700.0
7.279999999999889,47700.0
7.289999999999889,47700.0
7.299999999999889,47800.0
7.309999999999889,47700.0
7.319999999999888,47700.0
7.329999999999888,47700.0
7.339999999999888,47700.0
7.349999999999888,47800.0
7.3599999999998875,47700.0
7.369999999999887,47700.0
7.379999999999887,47700.0
7.389999999999887,47700.0
7.399999999999887,47800.0
7.4099999999998865,47700.0
7.419999999999886,47700.0
7.429999999999886,47700.0
7.439999999999886,47700.0
7.449999999999886,47800.0
7.459999999999885,47700.0
7.469999999999885,47700.0
7.479999999999885,47700.0
7.489999999999885,47700.0
7.4999999999998845,47800.0
7.509999999999884,47700.0
7.519999999999884,47700.0
7.529999999999884,47700.0
7.539999999999884,47700.0
7.5499999999998835,47800.0
7.559999999999883,47700.0
7.569999999999883,47700.0
7.579999999999883,47700.0
7.589999999999883,47700.0
7.599999999999882,47800.0
7.609999999999882,47700.0
7.619999999999882,47700.0
7.629999999999882,47700.0
7.6399999999998816,47700.0
7.649999999999881,47800.0
7.659999999999881,47700.0
7.669999999999881,47700.0
7.679999999999881,47700.0
7.6899999999998805,47700.0
7.69999999999988,47800.0
7.70999999999988,47700.0
7.71999999999988,47700.0
7.72999999999988,47700.0
7.739999999999879,47700.0
