Time (s),Frequency (Hz)
2.709999999999986,50600.0
2.719999999999986,50700.0
2.7299999999999858,50700.0
2.7399999999999856,50600.0
2.7499999999999853,50700.0
2.759999999999985,50600.0
2.769999999999985,50700.0
2.7799999999999847,50700.0
2.7899999999999845,50600.0
2.7999999999999843,50700.0
2.809999999999984,50600.0
2.819999999999984,50700.0
2.8299999999999836,50700.0
2.8399999999999834,50600.0
2.849999999999983,50700.0
2.859999999999983,50700.0
2.869999999999983,50600.0
2.8799999999999826,50700.0
2.8899999999999824,50600.0
2.899999999999982,50700.0
2.909999999999982,50600.0
2.9199999999999817,50700.0
2.9299999999999815,50700.0
2.9399999999999813,50600.0
2.949999999999981,50700.0
2.959999999999981,50600.0
2.9699999999999807,50700.0
2.9799999999999804,50700.0
2.9899999999999802,50600.0
2.99999999999998,50700.0
3.00999999999998,50700.0
3.0199999999999796,50600.0
3.0299999999999794,50700.0
3.039999999999979,50600.0
3.049999999999979,50700.0
3.0599999999999787,50600.0
3.0699999999999785,50700.0
3.0799999999999783,50700.0
3.089999999999978,50600.0
3.099999999999978,50700.0
3.1099999999999777,50700.0
3.1199999999999775,50600.0
3.1299999999999772,50700.0
3.139999999999977,50600.0
3.149999999999977,50700.0
3.1599999999999766,50700.0
3.1699999999999764,50600.0
3.179999999999976,50700.0
3.189999999999976,50600.0
3.1999999999999758,50700.0
3.2099999999999755,50700.0
3.2199999999999753,50600.0
3.229999999999975,50700.0
3.239999999999975,50600.0
3.2499999999999747,50700.0
3.2599999999999745,50700.0
3.2699999999999743,50600.0
3.279999999999974,50700.0
3.289999999999974,50600.0
3.2999999999999736,50700.0
3.3099999999999734,50700.0
3.319999999999973,50600.0
3.329999999999973,50700.0
3.3399999999999728,50600.0
3.3499999999999726,50700.0
3.3599999999999723,50700.0
3.369999999999972,50600.0
3.379999999999972,50700.0
3.3899999999999717,50600.0
3.3999999999999715,50700.0
3.4099999999999713,50700.0
3.419999999999971,50600.0
3.429999999999971,50700.0
3.4399999999999706,50700.0
3.4499999999999704,50600.0
3.45999999999997,50700.0
3.46999999999997,50600.0
3.47999999999997,50700.0
3.4899999999999696,50700.0
3.4999999999999694,50600.0
3.509999999999969,50700.0
3.519999999999969,50600.0
3.5299999999999687,50700.0
3.5399999999999685,50700.0
3.5499999999999683,50600.0
3.559999999999968,50700.0
3.569999999999968,50600.0
3.5799999999999677,50700.0
3.5899999999999674,50700.0
3.5999999999999672,50600.0
3.609999999999967,50700.0
3.619999999999967,50600.0
3.6299999999999666,50700.0
3.6399999999999664,50700.0
3.649999999999966,50600.0
3.659999999999966,50700.0
3.6699999999999657,50600.0
3.6799999999999655,50700.0
3.6899999999999653,50700.0
3.699999999999965,50600.0
3.709999999999965,50700.0
3.7199999999999647,50600.0
3.7299999999999645,50700.0
3.7399999999999642,50700.0
3.749999999999964,50600.0
3.759999999999964,50700.0
3.7699999999999636,50600.0
3.7799999999999634,50700.0
3.789999999999963,50700.0
3.799999999999963,50600.0
3.8099999999999627,50700.0
3.8199999999999625,50600.0
3.8299999999999623,50700.0
3.839999999999962,50700.0
3.849999999999962,50600.0
3.8599999999999617,50700.0
3.8699999999999615,50600.0
3.8799999999999613,50700.0
3.889999999999961,50700.0
3.899999999999961,50600.0
3.9099999999999606,50700.0
3.9199999999999604,50600.0
3.92999999999996,50700.0
3.93999999999996,50700.0
3.9499999999999598,50600.0
3.9599999999999596,50700.0
3.9699999999999593,50600.0
3.979999999999959,50700.0
3.989999999999959,50700.0
3.9999999999999587,50600.0
4.009999999999959,50700.0
4.019999999999959,50700.0
4.0299999999999585,50600.0
4.039999999999958,50700.0
4.049999999999958,50600.0
4.059999999999958,50700.0
4.069999999999958,50700.0
4.079999999999957,50600.0
4.089999999999957,50700.0
4.099999999999957,50600.0
4.109999999999957,50700.0
4.119999999999957,50700.0
4.129999999999956,50600.0
4.139999999999956,50700.0
4.149999999999956,50600.0
4.159999999999956,50700.0
