Time (s),Frequency (Hz)
11.369999999999802,47400.0
11.379999999999802,47400.0
11.389999999999802,47400.0
11.399999999999801,47400.0
11.409999999999801,47400.0
11.419999999999801,47400.0
11.4299999999998,47400.0
11.4399999999998,47300.0
11.4499999999998,47400.0
11.4599999999998,47400.0
11.4699999999998,47400.0
11.4799999999998,47400.0
11.4899999999998,47400.0
11.4999999999998,47400.0
11.509999999999799,47400.0
11.519999999999799,47400.0
11.529999999999799,47400.0
11.539999999999798,47400.0
11.549999999999798,47400.0
11.559999999999798,47400.0
11.569999999999798,47400.0
11.579999999999798,47400.0
11.589999999999797,47400.0
11.599999999999797,47400.0
11.609999999999797,47400.0
11.619999999999797,47400.0
11.629999999999797,47400.0
11.639999999999796,47400.0
11.649999999999796,47400.0
11.659999999999796,47400.0
11.669999999999796,47400.0
11.679999999999795,47400.0
11.689999999999795,47400.0
11.699999999999795,47400.0
11.709999999999795,47400.0
11.719999999999795,47400.0
11.729999999999794,47400.0
11.739999999999794,47400.0
11.749999999999794,47400.0
11.759999999999794,47400.0
11.769999999999794,47400.0
11.779999999999793,47400.0
11.789999999999793,47400.0
11.799999999999793,47400.0
11.809999999999793,47400.0
11.819999999999792,47400.0
11.829999999999792,47400.0
11.839999999999792,47400.0
11.849999999999792,47400.0
11.859999999999792,47400.0
11.869999999999791,47400.0
11.879999999999791,47400.0
11.889999999999791,47400.0
11.89999999999979,47400.0
11.90999999999979,47400.0
11.91999999999979,47400.0
11.92999999999979,47400.0
11.93999999999979,47400.0
11.94999999999979,47400.0
11.95999999999979,47400.0
11.96999999999979,47400.0
11.979999999999789,47400.0
11.989999999999789,47400.0
11.999999999999789,47400.0
12.009999999999788,47400.0
12.019999999999788,47400.0
12.029999999999788,47400.0
12.039999999999788,47400.0
12.049999999999788,47400.0
12.059999999999787,47400.0
12.069999999999787,47400.0
12.079999999999787,47400.0
12.089999999999787,47400.0
12.099999999999786,47400.0
12.109999999999786,47400.0
12.119999999999786,47400.0
12.129999999999786,47400.0
12.139999999999786,47400.0
12.149999999999785,47400.0
12.159999999999785,47400.0
12.169999999999785,47400.0
12.179999999999785,47400.0
12.189999999999785,47400.0
12.199999999999784,47400.0
12.209999999999784,47400.0
12.219999999999784,47400.0
12.229999999999784,47400.0
12.239999999999783,47400.0
12.249999999999783,47400.0
12.259999999999783,47400.0
